WORK_CNTY,RESULT,PERIOD,cfips,result,period,tot_workers,all_salary,avg_salary,decision_dur,naics4
25003,CERT-WITHD,2017Q2,25003,CERT-WITHD,2017Q2,2.0,89600.0,44800.0,6,6113
25003,CERT-WITHD,2017Q3,25003,CERT-WITHD,2017Q3,2.0,109439.0,54719.0,6,6113
25003,CERT-WITHD,2017Q4,25003,CERT-WITHD,2017Q4,1.0,28000.0,28000.0,6,6113
25003,CERTIFIED,2015Q1,25003,CERTIFIED,2015Q1,2.0,130900.0,65450.0,5,5613
25003,CERTIFIED,2015Q2,25003,CERTIFIED,2015Q2,17.0,918761.0,54044.0,6,5415
25003,CERTIFIED,2015Q3,25003,CERTIFIED,2015Q3,44.0,2118294.0,88262.0,6,6221
25003,CERTIFIED,2015Q4,25003,CERTIFIED,2015Q4,70.0,1163759.0,77583.0,6,6212
25003,CERTIFIED,2016Q1,25003,CERTIFIED,2016Q1,274.0,688266.0,43016.0,6,5415
25003,CERTIFIED,2016Q2,25003,CERTIFIED,2016Q2,27.0,558478.0,31026.0,5,6241
25003,CERTIFIED,2016Q3,25003,CERTIFIED,2016Q3,42.0,1637153.0,41978.0,5,6241
25003,CERTIFIED,2016Q4,25003,CERTIFIED,2016Q4,44.0,728596.0,48573.0,5,6221
25003,CERTIFIED,2017Q1,25003,CERTIFIED,2017Q1,12.0,544936.0,45411.0,6,6241
25003,CERTIFIED,2017Q2,25003,CERTIFIED,2017Q2,43.0,1553636.0,48551.0,5,6241
25003,CERTIFIED,2017Q3,25003,CERTIFIED,2017Q3,14.0,1527462.0,109104.0,5,6221
25003,CERTIFIED,2017Q4,25003,CERTIFIED,2017Q4,22.0,564060.0,43389.0,5,6221
25003,CERTIFIED,2018Q1,25003,CERTIFIED,2018Q1,26.0,391960.0,39196.0,6,5613
25003,DENIED,2015Q2,25003,DENIED,2015Q2,1.0,40539.0,40539.0,10,6241
25003,DENIED,2016Q3,25003,DENIED,2016Q3,1.0,85000.0,85000.0,4,5417
25003,DENIED,2017Q3,25003,DENIED,2017Q3,1.0,56877.0,56877.0,6,6212
25003,WITHDRAWN,2015Q2,25003,WITHDRAWN,2015Q2,1.0,70000.0,70000.0,1,5415
25003,WITHDRAWN,2015Q3,25003,WITHDRAWN,2015Q3,1.0,56593.0,56593.0,0,6111
25003,WITHDRAWN,2016Q1,25003,WITHDRAWN,2016Q1,232.0,434120.0,43412.0,52,5415
25003,WITHDRAWN,2016Q2,25003,WITHDRAWN,2016Q2,2.0,28600.0,14300.0,6,6241
25003,WITHDRAWN,2016Q3,25003,WITHDRAWN,2016Q3,1.0,34910.0,34910.0,4,6113
25003,WITHDRAWN,2017Q1,25003,WITHDRAWN,2017Q1,1.0,33966.0,33966.0,834,6212
25005,CERT-WITHD,2015Q1,25005,CERT-WITHD,2015Q1,2.0,173380.0,86690.0,19,3345
25005,CERT-WITHD,2015Q2,25005,CERT-WITHD,2015Q2,15.0,457622.0,76270.0,393,5613
25005,CERT-WITHD,2015Q3,25005,CERT-WITHD,2015Q3,9.0,742183.0,92772.0,98,5415
25005,CERT-WITHD,2015Q4,25005,CERT-WITHD,2015Q4,2.0,238800.0,119400.0,137,6232
25005,CERT-WITHD,2016Q1,25005,CERT-WITHD,2016Q1,4.0,313776.0,78444.0,5,6232
25005,CERT-WITHD,2016Q2,25005,CERT-WITHD,2016Q2,8.0,642885.0,80360.0,5,6212
25005,CERT-WITHD,2016Q3,25005,CERT-WITHD,2016Q3,6.0,362782.0,60463.0,5,3345
25005,CERT-WITHD,2016Q4,25005,CERT-WITHD,2016Q4,4.0,226250.0,56562.0,5,6212
25005,CERT-WITHD,2017Q1,25005,CERT-WITHD,2017Q1,4.0,215890.0,53972.0,4,5415
25005,CERT-WITHD,2017Q2,25005,CERT-WITHD,2017Q2,1.0,48854.0,48854.0,4,3345
25005,CERT-WITHD,2017Q3,25005,CERT-WITHD,2017Q3,7.0,367126.0,52446.0,6,3345
25005,CERT-WITHD,2017Q4,25005,CERT-WITHD,2017Q4,5.0,277651.0,55530.0,6,5415
25005,CERT-WITHD,2018Q1,25005,CERT-WITHD,2018Q1,4.0,192018.0,48004.0,4,3345
25005,CERTIFIED,2015Q1,25005,CERTIFIED,2015Q1,35.0,2533268.0,120631.0,6,6211
25005,CERTIFIED,2015Q2,25005,CERTIFIED,2015Q2,145.0,8742494.0,88308.0,6,5415
25005,CERTIFIED,2015Q3,25005,CERTIFIED,2015Q3,45.0,3765159.0,121456.0,5,6113
25005,CERTIFIED,2015Q4,25005,CERTIFIED,2015Q4,45.0,3188238.0,99632.0,5,3345
25005,CERTIFIED,2016Q1,25005,CERTIFIED,2016Q1,41.0,958514.0,59907.0,6,6113
25005,CERTIFIED,2016Q2,25005,CERTIFIED,2016Q2,100.0,5105095.0,58012.0,5,5415
25005,CERTIFIED,2016Q3,25005,CERTIFIED,2016Q3,44.0,2057499.0,55608.0,5,5415
25005,CERTIFIED,2016Q4,25005,CERTIFIED,2016Q4,27.0,1554896.0,57588.0,5,5415
25005,CERTIFIED,2017Q1,25005,CERTIFIED,2017Q1,33.0,563575.0,62619.0,5,5415
25005,CERTIFIED,2017Q2,25005,CERTIFIED,2017Q2,135.0,5137733.0,53518.0,5,5415
25005,CERTIFIED,2017Q3,25005,CERTIFIED,2017Q3,122.0,2195494.0,53548.0,5,5415
25005,CERTIFIED,2017Q4,25005,CERTIFIED,2017Q4,12.0,979382.0,81615.0,5,5415
25005,CERTIFIED,2018Q1,25005,CERTIFIED,2018Q1,57.0,1828124.0,55397.0,5,5415
25005,DENIED,2015Q1,25005,DENIED,2015Q1,2.0,164580.0,82290.0,7,6213
25005,DENIED,2015Q2,25005,DENIED,2015Q2,11.0,687043.0,68704.0,8,3332
25005,DENIED,2015Q3,25005,DENIED,2015Q3,17.0,331111.0,110370.0,4,6113
25005,DENIED,2015Q4,25005,DENIED,2015Q4,3.0,421166.0,140388.0,5,6213
25005,DENIED,2016Q2,25005,DENIED,2016Q2,1.0,24282.0,24282.0,4,6111
25005,DENIED,2016Q3,25005,DENIED,2016Q3,2.0,167625.0,83812.0,3,5151
25005,DENIED,2016Q4,25005,DENIED,2016Q4,2.0,101600.0,50800.0,3,3371
25005,DENIED,2017Q2,25005,DENIED,2017Q2,2.0,176568.0,88284.0,4,6211
25005,DENIED,2017Q3,25005,DENIED,2017Q3,1.0,44819.0,44819.0,3,3399
25005,WITHDRAWN,2015Q1,25005,WITHDRAWN,2015Q1,2.0,155324.0,77662.0,301,3345
25005,WITHDRAWN,2015Q2,25005,WITHDRAWN,2015Q2,14.0,1371016.0,97929.0,72,5415
25005,WITHDRAWN,2015Q3,25005,WITHDRAWN,2015Q3,1.0,80000.0,80000.0,1,5416
25005,WITHDRAWN,2015Q4,25005,WITHDRAWN,2015Q4,3.0,465104.0,155034.0,130,6211
25005,WITHDRAWN,2016Q2,25005,WITHDRAWN,2016Q2,1.0,40234.0,40234.0,777,5415
25005,WITHDRAWN,2016Q3,25005,WITHDRAWN,2016Q3,1.0,30060.0,30060.0,6,5415
25005,WITHDRAWN,2016Q4,25005,WITHDRAWN,2016Q4,1.0,37500.0,37500.0,1,3152
25005,WITHDRAWN,2017Q2,25005,WITHDRAWN,2017Q2,10.0,180000.0,45000.0,1,6212
25005,WITHDRAWN,2017Q3,25005,WITHDRAWN,2017Q3,2.0,109200.0,54600.0,0,6213
25005,WITHDRAWN,2017Q4,25005,WITHDRAWN,2017Q4,1.0,50000.0,50000.0,2,5415
25005,WITHDRAWN,2018Q1,25005,WITHDRAWN,2018Q1,1.0,62500.0,62500.0,2,5415
25007,CERT-WITHD,2017Q2,25007,CERT-WITHD,2017Q2,1.0,28080.0,28080.0,4,2362
25007,CERTIFIED,2015Q2,25007,CERTIFIED,2015Q2,1.0,41787.0,41787.0,7,5221
25007,CERTIFIED,2015Q3,25007,CERTIFIED,2015Q3,1.0,84782.0,84782.0,4,6221
25007,CERTIFIED,2016Q2,25007,CERTIFIED,2016Q2,1.0,56097.0,56097.0,4,5617
25007,CERTIFIED,2017Q2,25007,CERTIFIED,2017Q2,4.0,140383.0,35095.0,5,2362
25007,CERTIFIED,2017Q3,25007,CERTIFIED,2017Q3,2.0,52166.0,26083.0,6,7211
25007,CERTIFIED,2017Q4,25007,CERTIFIED,2017Q4,1.0,22401.0,22401.0,6,5221
25007,CERTIFIED,2018Q1,25007,CERTIFIED,2018Q1,15.0,90480.0,30160.0,6,5613
25007,WITHDRAWN,2017Q2,25007,WITHDRAWN,2017Q2,1.0,31137.0,31137.0,0,2362
25009,CERT-WITHD,2015Q1,25009,CERT-WITHD,2015Q1,16.0,1235653.0,77228.0,376,5415
25009,CERT-WITHD,2015Q2,25009,CERT-WITHD,2015Q2,10.0,929812.0,92981.0,308,5415
25009,CERT-WITHD,2015Q3,25009,CERT-WITHD,2015Q3,54.0,3113318.0,81929.0,191,5415
25009,CERT-WITHD,2015Q4,25009,CERT-WITHD,2015Q4,20.0,1982380.0,99119.0,294,5415
25009,CERT-WITHD,2016Q1,25009,CERT-WITHD,2016Q1,13.0,624464.0,69384.0,5,3344
25009,CERT-WITHD,2016Q2,25009,CERT-WITHD,2016Q2,35.0,1182896.0,56328.0,5,5415
25009,CERT-WITHD,2016Q3,25009,CERT-WITHD,2016Q3,42.0,85439910.0,2589088.0,5,5415
25009,CERT-WITHD,2016Q4,25009,CERT-WITHD,2016Q4,17.0,1060049.0,62355.0,5,5415
25009,CERT-WITHD,2017Q1,25009,CERT-WITHD,2017Q1,15.0,729218.0,52087.0,6,5415
25009,CERT-WITHD,2017Q2,25009,CERT-WITHD,2017Q2,4.0,134505.0,33626.0,6,5613
25009,CERT-WITHD,2017Q3,25009,CERT-WITHD,2017Q3,34.0,886024.0,55376.0,5,5415
25009,CERT-WITHD,2017Q4,25009,CERT-WITHD,2017Q4,45.0,3664773.0,81439.0,5,5415
25009,CERT-WITHD,2018Q1,25009,CERT-WITHD,2018Q1,10.0,751810.0,75181.0,6,5415
25009,CERTIFIED,2015Q1,25009,CERTIFIED,2015Q1,119.0,6536178.0,94727.0,5,5415
25009,CERTIFIED,2015Q2,25009,CERTIFIED,2015Q2,526.0,28321861.0,85050.0,6,5415
25009,CERTIFIED,2015Q3,25009,CERTIFIED,2015Q3,264.0,14288228.0,93387.0,5,5415
25009,CERTIFIED,2015Q4,25009,CERTIFIED,2015Q4,193.0,10283451.0,97937.0,5,5415
25009,CERTIFIED,2016Q1,25009,CERTIFIED,2016Q1,95.0,4577164.0,66335.0,6,5415
25009,CERTIFIED,2016Q2,25009,CERTIFIED,2016Q2,524.0,17965934.0,50608.0,5,5415
25009,CERTIFIED,2016Q3,25009,CERTIFIED,2016Q3,178.0,9304651.0,62031.0,5,5415
25009,CERTIFIED,2016Q4,25009,CERTIFIED,2016Q4,144.0,9477511.0,81004.0,5,5415
25009,CERTIFIED,2017Q1,25009,CERTIFIED,2017Q1,130.0,6478280.0,68192.0,5,5415
25009,CERTIFIED,2017Q2,25009,CERTIFIED,2017Q2,584.0,20751545.0,58290.0,5,5415
25009,CERTIFIED,2017Q3,25009,CERTIFIED,2017Q3,223.0,7364448.0,66949.0,5,5415
25009,CERTIFIED,2017Q4,25009,CERTIFIED,2017Q4,156.0,7079165.0,74517.0,5,5415
25009,CERTIFIED,2018Q1,25009,CERTIFIED,2018Q1,190.0,5845007.0,62180.0,5,5415
25009,DENIED,2015Q1,25009,DENIED,2015Q1,8.0,538358.0,67294.0,5,5419
25009,DENIED,2015Q2,25009,DENIED,2015Q2,17.0,750542.0,93817.0,8,3391
25009,DENIED,2015Q3,25009,DENIED,2015Q3,4.0,309674.0,77418.0,5,5416
25009,DENIED,2015Q4,25009,DENIED,2015Q4,6.0,733800.0,122300.0,5,6221
25009,DENIED,2016Q1,25009,DENIED,2016Q1,1.0,114400.0,114400.0,4,6211
25009,DENIED,2016Q2,25009,DENIED,2016Q2,12.0,548732.0,49884.0,3,3342
25009,DENIED,2016Q3,25009,DENIED,2016Q3,1.0,25012.0,25012.0,6,5191
25009,DENIED,2016Q4,25009,DENIED,2016Q4,2.0,200750.0,100375.0,4,6211
25009,DENIED,2017Q1,25009,DENIED,2017Q1,3.0,132939.0,66469.0,3,3118
25009,DENIED,2017Q2,25009,DENIED,2017Q2,11.0,405676.0,45075.0,3,3391
25009,DENIED,2017Q3,25009,DENIED,2017Q3,5.0,271290.0,54258.0,5,3399
25009,DENIED,2017Q4,25009,DENIED,2017Q4,8.0,541012.0,67626.0,2,6111
25009,DENIED,2018Q1,25009,DENIED,2018Q1,6.0,406020.0,67670.0,2,4234
25009,WITHDRAWN,2015Q1,25009,WITHDRAWN,2015Q1,2.0,153650.0,76825.0,1,3345
25009,WITHDRAWN,2015Q2,25009,WITHDRAWN,2015Q2,4.0,305948.0,76487.0,0,5412
25009,WITHDRAWN,2015Q3,25009,WITHDRAWN,2015Q3,3.0,261445.0,87148.0,113,5413
25009,WITHDRAWN,2015Q4,25009,WITHDRAWN,2015Q4,3.0,360894.0,120298.0,665,3359
25009,WITHDRAWN,2016Q1,25009,WITHDRAWN,2016Q1,6.0,352747.0,58791.0,1,3345
25009,WITHDRAWN,2016Q2,25009,WITHDRAWN,2016Q2,6.0,195116.0,32519.0,0,5312
25009,WITHDRAWN,2016Q3,25009,WITHDRAWN,2016Q3,4.0,193145.0,48286.0,0,5415
25009,WITHDRAWN,2016Q4,25009,WITHDRAWN,2016Q4,2.0,110427.0,55213.0,709,3254
25009,WITHDRAWN,2017Q1,25009,WITHDRAWN,2017Q1,1.0,36000.0,36000.0,0,5415
25009,WITHDRAWN,2017Q2,25009,WITHDRAWN,2017Q2,15.0,731986.0,66544.0,28,6212
25009,WITHDRAWN,2017Q4,25009,WITHDRAWN,2017Q4,6.0,462158.0,77026.0,138,6212
25011,CERT-WITHD,2015Q1,25011,CERT-WITHD,2015Q1,1.0,257764.0,257764.0,28,6211
25011,CERT-WITHD,2016Q3,25011,CERT-WITHD,2016Q3,1.0,46325.0,46325.0,4,3399
25011,CERT-WITHD,2016Q4,25011,CERT-WITHD,2016Q4,1.0,128882.0,128882.0,7,6211
25011,CERT-WITHD,2017Q1,25011,CERT-WITHD,2017Q1,1.0,32500.0,32500.0,6,5415
25011,CERT-WITHD,2017Q2,25011,CERT-WITHD,2017Q2,2.0,53214.0,26607.0,6,6221
25011,CERT-WITHD,2017Q4,25011,CERT-WITHD,2017Q4,1.0,31000.0,31000.0,4,5415
25011,CERT-WITHD,2018Q1,25011,CERT-WITHD,2018Q1,2.0,219367.0,109683.0,5,6211
25011,CERTIFIED,2015Q1,25011,CERTIFIED,2015Q1,3.0,572528.0,190842.0,5,6211
25011,CERTIFIED,2015Q2,25011,CERTIFIED,2015Q2,4.0,476032.0,119008.0,6,6211
25011,CERTIFIED,2015Q3,25011,CERTIFIED,2015Q3,8.0,1486025.0,185753.0,5,6211
25011,CERTIFIED,2015Q4,25011,CERTIFIED,2015Q4,6.0,1101360.0,183560.0,6,6211
25011,CERTIFIED,2016Q1,25011,CERTIFIED,2016Q1,2.0,97023.0,48511.0,6,3359
25011,CERTIFIED,2016Q2,25011,CERTIFIED,2016Q2,5.0,263414.0,52682.0,5,6111
25011,CERTIFIED,2016Q3,25011,CERTIFIED,2016Q3,4.0,247048.0,61762.0,5,6211
25011,CERTIFIED,2016Q4,25011,CERTIFIED,2016Q4,8.0,1280023.0,160002.0,5,6211
25011,CERTIFIED,2017Q1,25011,CERTIFIED,2017Q1,12.0,1637474.0,136456.0,6,6211
25011,CERTIFIED,2017Q2,25011,CERTIFIED,2017Q2,16.0,2142543.0,133908.0,5,6211
25011,CERTIFIED,2017Q3,25011,CERTIFIED,2017Q3,19.0,2423111.0,127532.0,5,6211
25011,CERTIFIED,2017Q4,25011,CERTIFIED,2017Q4,8.0,1346200.0,168275.0,6,6211
25011,CERTIFIED,2018Q1,25011,CERTIFIED,2018Q1,2.0,204600.0,102300.0,6,5415
25011,DENIED,2015Q1,25011,DENIED,2015Q1,1.0,60382.0,60382.0,8,5415
25011,DENIED,2015Q2,25011,DENIED,2015Q2,1.0,48883.0,48883.0,9,6111
25011,DENIED,2016Q2,25011,DENIED,2016Q2,1.0,119000.0,119000.0,5,6211
25011,DENIED,2017Q3,25011,DENIED,2017Q3,1.0,38500.0,38500.0,6,5415
25011,WITHDRAWN,2017Q4,25011,WITHDRAWN,2017Q4,4.0,989000.0,247250.0,4,6211
25013,CERT-WITHD,2015Q1,25013,CERT-WITHD,2015Q1,5.0,558949.0,111789.0,332,2211
25013,CERT-WITHD,2015Q2,25013,CERT-WITHD,2015Q2,2.0,153500.0,76750.0,172,5415
25013,CERT-WITHD,2015Q3,25013,CERT-WITHD,2015Q3,7.0,905587.0,129369.0,368,6211
25013,CERT-WITHD,2015Q4,25013,CERT-WITHD,2015Q4,7.0,757140.0,108162.0,433,2211
25013,CERT-WITHD,2016Q1,25013,CERT-WITHD,2016Q1,6.0,629330.0,104888.0,6,6211
25013,CERT-WITHD,2016Q2,25013,CERT-WITHD,2016Q2,155.0,828371.0,82837.0,7,5415
25013,CERT-WITHD,2016Q3,25013,CERT-WITHD,2016Q3,38.0,407160.0,45240.0,5,5241
25013,CERT-WITHD,2016Q4,25013,CERT-WITHD,2016Q4,4.0,199721.0,49930.0,6,6213
25013,CERT-WITHD,2017Q1,25013,CERT-WITHD,2017Q1,10.0,844056.0,84405.0,5,6211
25013,CERT-WITHD,2017Q2,25013,CERT-WITHD,2017Q2,5.0,956800.0,191360.0,6,6211
25013,CERT-WITHD,2017Q3,25013,CERT-WITHD,2017Q3,23.0,991455.0,110161.0,5,6211
25013,CERT-WITHD,2017Q4,25013,CERT-WITHD,2017Q4,4.0,236570.0,59142.0,5,6221
25013,CERT-WITHD,2018Q1,25013,CERT-WITHD,2018Q1,10.0,874727.0,87472.0,5,6211
25013,CERTIFIED,2015Q1,25013,CERTIFIED,2015Q1,50.0,5188888.0,112801.0,5,5415
25013,CERTIFIED,2015Q2,25013,CERTIFIED,2015Q2,431.0,8836683.0,71263.0,6,5415
25013,CERTIFIED,2015Q3,25013,CERTIFIED,2015Q3,140.0,7547544.0,117930.0,5,5415
25013,CERTIFIED,2015Q4,25013,CERTIFIED,2015Q4,764.0,10202716.0,109706.0,6,5415
25013,CERTIFIED,2016Q1,25013,CERTIFIED,2016Q1,209.0,1690605.0,46961.0,6,5415
25013,CERTIFIED,2016Q2,25013,CERTIFIED,2016Q2,560.0,5054185.0,54346.0,5,5415
25013,CERTIFIED,2016Q3,25013,CERTIFIED,2016Q3,133.0,3938110.0,72927.0,5,5415
25013,CERTIFIED,2016Q4,25013,CERTIFIED,2016Q4,144.0,5152767.0,81789.0,5,5415
25013,CERTIFIED,2017Q1,25013,CERTIFIED,2017Q1,161.0,2839945.0,81141.0,5,5415
25013,CERTIFIED,2017Q2,25013,CERTIFIED,2017Q2,230.0,8005924.0,69616.0,5,5415
25013,CERTIFIED,2017Q3,25013,CERTIFIED,2017Q3,197.0,6021194.0,100353.0,5,6211
25013,CERTIFIED,2017Q4,25013,CERTIFIED,2017Q4,150.0,4468086.0,91185.0,5,5415
25013,CERTIFIED,2018Q1,25013,CERTIFIED,2018Q1,93.0,3037041.0,55218.0,6,5415
25013,DENIED,2015Q1,25013,DENIED,2015Q1,1.0,163400.0,163400.0,6,6211
25013,DENIED,2015Q2,25013,DENIED,2015Q2,1.0,40000.0,40000.0,9,5415
25013,DENIED,2015Q4,25013,DENIED,2015Q4,1.0,58000.0,58000.0,7,5415
25013,DENIED,2016Q3,25013,DENIED,2016Q3,2.0,260000.0,130000.0,5,5411
25013,DENIED,2016Q4,25013,DENIED,2016Q4,2.0,103500.0,51750.0,1,6213
25013,DENIED,2017Q2,25013,DENIED,2017Q2,3.0,154362.0,51454.0,4,6221
25013,DENIED,2017Q3,25013,DENIED,2017Q3,1.0,68498.0,68498.0,5,6211
25013,DENIED,2017Q4,25013,DENIED,2017Q4,3.0,506920.0,168973.0,4,6211
25013,WITHDRAWN,2015Q2,25013,WITHDRAWN,2015Q2,3.0,200955.0,66985.0,3,5241
25013,WITHDRAWN,2015Q3,25013,WITHDRAWN,2015Q3,6.0,666548.0,111091.0,1,5611
25013,WITHDRAWN,2015Q4,25013,WITHDRAWN,2015Q4,9.0,547953.0,109590.0,4,5417
25013,WITHDRAWN,2016Q1,25013,WITHDRAWN,2016Q1,80.0,92333.0,30777.0,2,5415
25013,WITHDRAWN,2016Q2,25013,WITHDRAWN,2016Q2,2.0,79624.0,39812.0,3,3379
25013,WITHDRAWN,2016Q4,25013,WITHDRAWN,2016Q4,7.0,57563521.0,8223360.0,49,5415
25013,WITHDRAWN,2017Q2,25013,WITHDRAWN,2017Q2,1.0,45552.0,45552.0,0,5415
25013,WITHDRAWN,2017Q3,25013,WITHDRAWN,2017Q3,6.0,179385.0,89692.0,2,5241
25013,WITHDRAWN,2017Q4,25013,WITHDRAWN,2017Q4,2.0,519000.0,259500.0,4,6211
25013,WITHDRAWN,2018Q1,25013,WITHDRAWN,2018Q1,4.0,156140.0,39035.0,0,5415
25015,CERT-WITHD,2015Q1,25015,CERT-WITHD,2015Q1,3.0,428575.0,142858.0,845,8134
25015,CERT-WITHD,2015Q2,25015,CERT-WITHD,2015Q2,2.0,160000.0,80000.0,6,5241
25015,CERT-WITHD,2015Q3,25015,CERT-WITHD,2015Q3,2.0,131267.0,65633.0,34,5416
25015,CERT-WITHD,2015Q4,25015,CERT-WITHD,2015Q4,3.0,171655.0,57218.0,362,6113
25015,CERT-WITHD,2016Q2,25015,CERT-WITHD,2016Q2,9.0,369954.0,41106.0,5,6111
25015,CERT-WITHD,2016Q3,25015,CERT-WITHD,2016Q3,9.0,278918.0,30990.0,6,6113
25015,CERT-WITHD,2016Q4,25015,CERT-WITHD,2016Q4,9.0,408830.0,45425.0,5,6113
25015,CERT-WITHD,2017Q1,25015,CERT-WITHD,2017Q1,4.0,248000.0,62000.0,5,5241
25015,CERT-WITHD,2017Q3,25015,CERT-WITHD,2017Q3,8.0,280504.0,35063.0,5,6113
25015,CERT-WITHD,2017Q4,25015,CERT-WITHD,2017Q4,6.0,302420.0,50403.0,6,6111
25015,CERT-WITHD,2018Q1,25015,CERT-WITHD,2018Q1,3.0,311908.0,103969.0,5,8134
25015,CERTIFIED,2015Q1,25015,CERTIFIED,2015Q1,10.0,755359.0,75535.0,5,6113
25015,CERTIFIED,2015Q2,25015,CERTIFIED,2015Q2,25.0,1566905.0,62676.0,5,6113
25015,CERTIFIED,2015Q3,25015,CERTIFIED,2015Q3,18.0,1623143.0,90174.0,6,6113
25015,CERTIFIED,2015Q4,25015,CERTIFIED,2015Q4,37.0,2340712.0,80714.0,5,6113
25015,CERTIFIED,2016Q1,25015,CERTIFIED,2016Q1,21.0,990480.0,47165.0,6,6113
25015,CERTIFIED,2016Q2,25015,CERTIFIED,2016Q2,50.0,1938994.0,38779.0,5,6113
25015,CERTIFIED,2016Q3,25015,CERTIFIED,2016Q3,36.0,1349528.0,37486.0,5,6113
25015,CERTIFIED,2016Q4,25015,CERTIFIED,2016Q4,20.0,1263699.0,63184.0,5,6113
25015,CERTIFIED,2017Q1,25015,CERTIFIED,2017Q1,12.0,491278.0,40939.0,6,6113
25015,CERTIFIED,2017Q2,25015,CERTIFIED,2017Q2,56.0,3349903.0,59819.0,5,6113
25015,CERTIFIED,2017Q3,25015,CERTIFIED,2017Q3,18.0,1765019.0,98056.0,5,6211
25015,CERTIFIED,2017Q4,25015,CERTIFIED,2017Q4,12.0,692136.0,57678.0,5,6113
25015,CERTIFIED,2018Q1,25015,CERTIFIED,2018Q1,16.0,1208105.0,75506.0,6,6113
25015,DENIED,2015Q3,25015,DENIED,2015Q3,1.0,87500.0,87500.0,7,5415
25015,DENIED,2015Q4,25015,DENIED,2015Q4,1.0,109200.0,109200.0,5,6213
25015,DENIED,2016Q4,25015,DENIED,2016Q4,2.0,132400.0,66200.0,3,5416
25015,DENIED,2017Q2,25015,DENIED,2017Q2,1.0,63024.0,63024.0,6,6212
25015,DENIED,2017Q3,25015,DENIED,2017Q3,2.0,136996.0,68498.0,4,6211
25015,WITHDRAWN,2015Q2,25015,WITHDRAWN,2015Q2,3.0,242000.0,80666.0,0,5241
25015,WITHDRAWN,2015Q3,25015,WITHDRAWN,2015Q3,2.0,187500.0,93750.0,2,5241
25015,WITHDRAWN,2015Q4,25015,WITHDRAWN,2015Q4,6.0,110476.0,55238.0,4,6113
25015,WITHDRAWN,2016Q1,25015,WITHDRAWN,2016Q1,1.0,140800.0,140800.0,0,5241
25015,WITHDRAWN,2016Q2,25015,WITHDRAWN,2016Q2,2.0,43000.0,21500.0,0,5416
25015,WITHDRAWN,2016Q3,25015,WITHDRAWN,2016Q3,2.0,52599.0,26299.0,0,6113
25015,WITHDRAWN,2016Q4,25015,WITHDRAWN,2016Q4,2.0,299999.0,149999.0,3,6215
25015,WITHDRAWN,2017Q1,25015,WITHDRAWN,2017Q1,2.0,125955.0,62977.0,2,6113
25015,WITHDRAWN,2018Q1,25015,WITHDRAWN,2018Q1,2.0,50235.0,25117.0,3,6113
25017,CERT-WITHD,2015Q1,25017,CERT-WITHD,2015Q1,140.0,200139285.0,1439850.0,374,5415
25017,CERT-WITHD,2015Q2,25017,CERT-WITHD,2015Q2,216.0,16547803.0,76966.0,387,5415
25017,CERT-WITHD,2015Q3,25017,CERT-WITHD,2015Q3,255.0,18343814.0,83761.0,344,5415
25017,CERT-WITHD,2015Q4,25017,CERT-WITHD,2015Q4,288.0,22012513.0,82136.0,302,5415
25017,CERT-WITHD,2016Q1,25017,CERT-WITHD,2016Q1,192.0,8780571.0,51049.0,5,5415
25017,CERT-WITHD,2016Q2,25017,CERT-WITHD,2016Q2,366.0,9922985.0,49123.0,5,5415
25017,CERT-WITHD,2016Q3,25017,CERT-WITHD,2016Q3,424.0,14943079.0,48359.0,5,5415
25017,CERT-WITHD,2016Q4,25017,CERT-WITHD,2016Q4,241.0,13172811.0,54658.0,5,5415
25017,CERT-WITHD,2017Q1,25017,CERT-WITHD,2017Q1,251.0,12970463.0,55429.0,5,5415
25017,CERT-WITHD,2017Q2,25017,CERT-WITHD,2017Q2,227.0,12856778.0,60078.0,5,5415
25017,CERT-WITHD,2017Q3,25017,CERT-WITHD,2017Q3,363.0,13786368.0,55366.0,5,5415
25017,CERT-WITHD,2017Q4,25017,CERT-WITHD,2017Q4,272.0,15277144.0,56165.0,5,5415
25017,CERT-WITHD,2018Q1,25017,CERT-WITHD,2018Q1,217.0,11531591.0,53386.0,5,5415
25017,CERTIFIED,2015Q1,25017,CERTIFIED,2015Q1,2706.0,108679408.0,93207.0,5,5415
25017,CERTIFIED,2015Q2,25017,CERTIFIED,2015Q2,8135.0,313711714.0,83102.0,6,5415
25017,CERTIFIED,2015Q3,25017,CERTIFIED,2015Q3,3326.0,151433941.0,94824.0,5,5415
25017,CERTIFIED,2015Q4,25017,CERTIFIED,2015Q4,3154.0,132245749.0,93130.0,5,5415
25017,CERTIFIED,2016Q1,25017,CERTIFIED,2016Q1,2396.0,72162902.0,62587.0,6,5415
25017,CERTIFIED,2016Q2,25017,CERTIFIED,2016Q2,7323.0,241101066.0,57309.0,5,5415
25017,CERTIFIED,2016Q3,25017,CERTIFIED,2016Q3,2694.0,98279666.0,64657.0,5,5415
25017,CERTIFIED,2016Q4,25017,CERTIFIED,2016Q4,1918.0,89575889.0,69384.0,5,5415
25017,CERTIFIED,2017Q1,25017,CERTIFIED,2017Q1,2716.0,79653155.0,67502.0,5,5415
25017,CERTIFIED,2017Q2,25017,CERTIFIED,2017Q2,8473.0,299176296.0,60317.0,5,5415
25017,CERTIFIED,2017Q3,25017,CERTIFIED,2017Q3,2396.0,84677404.0,65794.0,5,5415
